"word","processed","category"
"parisian",TRUE,"ambiance"
"oversold",TRUE,"service"
"continental",TRUE,"food"
"beatnik",TRUE,"ambiance"
"chicago's",TRUE,"service"
"giardinara",TRUE,"food"
"frappes",TRUE,"drinks"
"blackberry",TRUE,"food"
"appreciates",TRUE,"service"
"jellies",TRUE,"food"
"flatware",TRUE,"service"
"pianist",TRUE,"ambiance"
"lengua",TRUE,"food"
"tripita",TRUE,"food"
"chicharon",TRUE,"food"
"turquoise",TRUE,"ambiance"
"melty",TRUE,"food"
"arriba's",TRUE,"service"
"cruller",TRUE,"food"
"shoestring",TRUE,"food"
"twangy",TRUE,"ambiance"
"nami",TRUE,"food"
"krispy",TRUE,"food"
"kreme",TRUE,"food"
"kkreme",TRUE,"food"
"ddonuts",TRUE,"food"
"adventurousness",TRUE,"ambiance"
"weenie",TRUE,"food"
"collard",TRUE,"food"
"ethiopian",TRUE,"food"
"salmons",TRUE,"food"
"rabe",TRUE,"food"
"arrange",TRUE,"service"
"bing",TRUE,"food"
"pallet",TRUE,"food"
"underseason",TRUE,"food"
"medieval",TRUE,"ambiance"
"immersed",TRUE,"ambiance"
"twelve",TRUE,"service"
"stages",TRUE,"ambiance"
"displaying",TRUE,"ambiance"
"glassblowing",TRUE,"service"
"concierge",TRUE,"service"
"dives",TRUE,"service"
"dungy",TRUE,"ambiance"
"omelette",TRUE,"food"
"farmer's",TRUE,"food"
"rosemary",TRUE,"food"
"enviroment",TRUE,"ambiance"
"caribbean",TRUE,"food"
"wipe",TRUE,"service"
"welcomes",TRUE,"service"
"farmed",TRUE,"food"
"kisra",TRUE,"food"
"gras",TRUE,"food"
"bratwurst",TRUE,"food"
"spam",TRUE,"food"
"toasts",TRUE,"food"
"mojito",TRUE,"drinks"
"crema",TRUE,"drinks"
"crispier",TRUE,"food"
"ipa's",TRUE,"drinks"
"raviolis",TRUE,"food"
"drinkable",TRUE,"drinks"
"choco",TRUE,"food"
"camarones",TRUE,"food"
"aguachile",TRUE,"food"
"culichi",TRUE,"food"
"shrimps",TRUE,"food"
"tomatill",TRUE,"food"
"crustaceans",TRUE,"food"
"twinkies",TRUE,"food"
"maitre",TRUE,"service"
"unwelcoming",TRUE,"ambiance"
"thankyou",TRUE,"service"
"jojo's",TRUE,"food"
"accepting",TRUE,"service"
"filipino",TRUE,"food"
"sisig",TRUE,"food"
"sinigang",TRUE,"food"
"baboy",TRUE,"food"
"eggrolls",TRUE,"food"
"pandesal",TRUE,"food"
"radish",TRUE,"food"
"eggplants",TRUE,"food"
"vinigar",TRUE,"drinks"
"ube",TRUE,"food"
"roberto's",TRUE,"food"
"recommends",TRUE,"service"
"tortas",TRUE,"food"
"jamaica",TRUE,"food"
"roomies",TRUE,"service"
"koong",TRUE,"food"
"deeelish",TRUE,"food"
"uber",TRUE,"service"
"masa",TRUE,"food"
"biancoverdes",TRUE,"food"
"patient's",TRUE,"service"
"calamri",TRUE,"food"
"specialties",TRUE,"food"
"cc",TRUE,"drinks"
"cofco",TRUE,"food"
"clients",TRUE,"service"
"scoring",TRUE,"ambiance"
"cravings",TRUE,"food"
"mario's",TRUE,"service"
"wich",TRUE,"food"
"staffing",TRUE,"service"
"dropouts",TRUE,"food"
"pitas",TRUE,"food"
"wraps",TRUE,"food"
"crusts",TRUE,"food"
"spinato's",TRUE,"food"
"jus",TRUE,"food"
"sausages",TRUE,"food"
"ngd",TRUE,"drinks"
"chimay",TRUE,"drinks"
"pilsner",TRUE,"drinks"
"falaffel",TRUE,"food"
"walkways",TRUE,"ambiance"
"carnivour",TRUE,"food"
"mozerella",TRUE,"food"
"calypso",TRUE,"drinks"
"chilaquiles",TRUE,"food"
"1950s",TRUE,"ambiance"
"ore",TRUE,"food"
"curd",TRUE,"food"
"coca",TRUE,"drinks"
"uneaten",TRUE,"food"
"snickerdoodles",TRUE,"food"
"roomy",TRUE,"ambiance"
"breadfruit",TRUE,"food"
"potatoe",TRUE,"food"
"7a",TRUE,"food"
"12a",TRUE,"food"
"pesce",TRUE,"food"
"food's",TRUE,"food"
"duke's",TRUE,"drinks"
"pbr",TRUE,"drinks"
"zipps",TRUE,"service"
"scuzy",TRUE,"service"
"guava",TRUE,"food"
"lakes",TRUE,"ambiance"
"stewart",TRUE,"service"
"picnics",TRUE,"food"
"crescenza",TRUE,"food"
"guinnes",TRUE,"drinks"
"canes",TRUE,"food"
"hilton",TRUE,"service"
"fuddruckers",TRUE,"food"
"skewers",TRUE,"food"
"eg's",TRUE,"food"
"dose",TRUE,"service"
"munchies",TRUE,"food"
"unphogettable",TRUE,"food"
"soup's",TRUE,"food"
"smokes",TRUE,"drinks"
"antler",TRUE,"food"
"wayfinding",TRUE,"service"
"cheeseboard",TRUE,"food"
"gorganzola",TRUE,"food"
"recepies",TRUE,"food"
"mister",TRUE,"service"
"softee",TRUE,"food"
"swank",TRUE,"ambiance"
"society",TRUE,"ambiance"
"staffer",TRUE,"service"
"brau",TRUE,"drinks"
"scenic",TRUE,"ambiance"
"concoctions",TRUE,"food"
"flatiron",TRUE,"ambiance"
"icy",TRUE,"drinks"
"pelotas",TRUE,"food"
"eba",TRUE,"food"
"nachitos",TRUE,"food"
"swordfish",TRUE,"food"
"bevs",TRUE,"drinks"
"decorate",TRUE,"ambiance"
"mobbed",TRUE,"service"
"inconveniencing",TRUE,"service"
"slider",TRUE,"food"
"stouffer's",TRUE,"food"
"plesant",TRUE,"ambiance"
"mural",TRUE,"ambiance"
"zin",TRUE,"drinks"
"skew",TRUE,"food"
"compote",TRUE,"food"
"chompie's",TRUE,"service"
"eatin",TRUE,"food"
"thepanko",TRUE,"food"
"tipalia",TRUE,"food"
"15min",TRUE,"service"
"firesky",TRUE,"ambiance"
"designed",TRUE,"ambiance"
"ostentatious",TRUE,"ambiance"
"nom",TRUE,"food"
"carpeting",TRUE,"ambiance"
"hydro",TRUE,"drinks"
"houstons",TRUE,"service"
"houston's",TRUE,"service"
"hillstone",TRUE,"service"
"knocking",TRUE,"service"
"nopalito",TRUE,"food"
"favourite",TRUE,"food"
"rigatoni",TRUE,"food"
"pomodoro",TRUE,"food"
"maggiano's",TRUE,"food"
"souffle",TRUE,"food"
"aphrodisiac",TRUE,"food"
"divey",TRUE,"ambiance"
"sangrias",TRUE,"drinks"
"margharita",TRUE,"drinks"
"vine",TRUE,"drinks"
"caponata",TRUE,"food"
"haji's",TRUE,"food"
"tortellini",TRUE,"food"
"brûlée",TRUE,"food"
"rubios",TRUE,"service"
"pablano",TRUE,"food"
"misinformed",TRUE,"food"
"grassy",TRUE,"ambiance"
"gathering",TRUE,"ambiance"
"miele's",TRUE,"food"
"brochette",TRUE,"food"
"toscana",TRUE,"ambiance"
"dimmer",TRUE,"ambiance"
"westward",TRUE,"ambiance"
"hitch",TRUE,"service"
"skyline",TRUE,"ambiance"
"nature's",TRUE,"food"
"unattended",TRUE,"service"
"pandora",TRUE,"food"
"harissa",TRUE,"food"
"boozy",TRUE,"drinks"
"99shillings",TRUE,"service"
"monastery",TRUE,"ambiance"
"murphy",TRUE,"food"
"valets",TRUE,"service"
"deb",TRUE,"service"
"antipasto",TRUE,"food"
"entre",TRUE,"food"
"uplighting",TRUE,"ambiance"
"palette",TRUE,"food"
"swaddee",TRUE,"service"
"frame",TRUE,"ambiance"
"softdrink",TRUE,"drinks"
"phoenicia",TRUE,"food"
"chunk",TRUE,"food"
"hopshot",TRUE,"drinks"
"porter",TRUE,"drinks"
"sombreros",TRUE,"ambiance"
"senor",TRUE,"ambiance"
"fandito",TRUE,"food"
"rubio's",TRUE,"food"
"filaberto's",TRUE,"food"
"margarita's",TRUE,"drinks"
"toquitos",TRUE,"food"
"tortilla's",TRUE,"food"
"sells",TRUE,"service"
"buyer",TRUE,"service"
"aa",TRUE,"drinks"
"palettes",TRUE,"food"
"tanked",TRUE,"drinks"
"beinets",TRUE,"food"
"souffles",TRUE,"food"
"jimmies",TRUE,"food"
"delightfully",TRUE,"ambiance"
"waterfalls",TRUE,"ambiance"
"employer",TRUE,"service"
"macayos",TRUE,"food"
"direct",TRUE,"service"
"mokis",TRUE,"food"
"manning",TRUE,"service"
"kalua",TRUE,"food"
"mac's",TRUE,"service"
"kreamery",TRUE,"food"
"b's",TRUE,"food"
"8.20",TRUE,"drinks"
"peking",TRUE,"food"
"landmarks",TRUE,"ambiance"
"interactions",TRUE,"service"
"restrant",TRUE,"food"
"frys",TRUE,"food"
"juicing",TRUE,"drinks"
"lamp",TRUE,"ambiance"
"foo",TRUE,"food"
"mangos",TRUE,"food"
"adovada",TRUE,"food"
"pit",TRUE,"food"
"ironing",TRUE,"service"
"thestandard",TRUE,"ambiance"
"adjust",TRUE,"service"
"filbertos",TRUE,"food"
"raisins",TRUE,"food"
"gourmand",TRUE,"food"
"employing",TRUE,"service"
"buttah",TRUE,"food"
"carding",TRUE,"service"
"paloozas",TRUE,"food"
"d'licious",TRUE,"food"
"fromage",TRUE,"food"
"7.00",TRUE,"drinks"
"garbonzo",TRUE,"food"
"taters",TRUE,"food"
"guissepe's",TRUE,"service"
"perfecto",TRUE,"ambiance"
"asparagas",TRUE,"food"
"charing",TRUE,"service"
"guidos",TRUE,"ambiance"
"unattentive",TRUE,"service"
"taqueria",TRUE,"food"
"carefree",TRUE,"ambiance"
"saguaros",TRUE,"food"
"elegantly",TRUE,"ambiance"
"sourced",TRUE,"food"
"complemented",TRUE,"food"
"cilanto",TRUE,"food"
"corners",TRUE,"ambiance"
"chloe's",TRUE,"food"
"cityscape",TRUE,"ambiance"
"limonade",TRUE,"drinks"
"lends",TRUE,"service"
"agua",TRUE,"drinks"
"sopito",TRUE,"food"
"soptio",TRUE,"food"
"portioned",TRUE,"food"
"99.9",TRUE,"drinks"
"sportman's",TRUE,"food"
"basha's",TRUE,"food"
"underseasoned",TRUE,"food"
"passionfruit",TRUE,"food"
"appitite",TRUE,"food"
"fanciest",TRUE,"ambiance"
"salumeria",TRUE,"food"
"satff",TRUE,"service"
"7am",TRUE,"service"
"hominy",TRUE,"food"
"harvesting",TRUE,"food"
"promoted",TRUE,"service"
"microbrewery",TRUE,"drinks"
"pappa's",TRUE,"food"
"hummee",TRUE,"food"
"hudson",TRUE,"ambiance"
"monterey",TRUE,"drinks"
"hagen",TRUE,"food"
"daas",TRUE,"food"
"raffles",TRUE,"service"
"emcee",TRUE,"service"
"bertha's",TRUE,"food"
"interacted",TRUE,"service"
"leyva's",TRUE,"food"
"chiladas",TRUE,"food"
"elsie's",TRUE,"service"
"stouts",TRUE,"drinks"
"hefeweizen",TRUE,"drinks"
"hefeweizens",TRUE,"drinks"
"papago's",TRUE,"service"
"brewing",TRUE,"drinks"
"champers",TRUE,"drinks"
"watermelon",TRUE,"food"
"vodkas",TRUE,"drinks"
"frito",TRUE,"food"
"cuties",TRUE,"food"
"spa's",TRUE,"service"
"strolled",TRUE,"ambiance"
"drug's",TRUE,"food"
"munching",TRUE,"food"
"groundskeepers",TRUE,"service"
"restaraunts",TRUE,"food"
"parmesean",TRUE,"food"
"apetizer",TRUE,"food"
"fettuccine",TRUE,"food"
"hovered",TRUE,"service"
"applied",TRUE,"service"
"acoustic",TRUE,"ambiance"
"lahna",TRUE,"food"
"drizzly",TRUE,"ambiance"
"pears",TRUE,"food"
"poppyseed",TRUE,"food"
"pannini",TRUE,"food"
"chocolately",TRUE,"food"
"settings",TRUE,"ambiance"
"taiwanese",TRUE,"food"
"delis",TRUE,"food"
"kitch",TRUE,"ambiance"
"saleslady",TRUE,"service"
"pruitts",TRUE,"food"
"ashleys",TRUE,"food"
"havana",TRUE,"ambiance"
"ajillo",TRUE,"food"
"arroz",TRUE,"food"
"gandules",TRUE,"food"
"rican",TRUE,"food"
"cubano",TRUE,"food"
"byblos",TRUE,"ambiance"
"falafels",TRUE,"food"
"optometrist",TRUE,"service"
"optometrists",TRUE,"service"
"belvedere",TRUE,"drinks"
"drinky",TRUE,"drinks"
"brussel",TRUE,"food"
"yukon",TRUE,"food"
"puree",TRUE,"food"
"larchmont",TRUE,"ambiance"
"croutons",TRUE,"food"
"creole",TRUE,"food"
"carp",TRUE,"food"
"yodels",TRUE,"food"
"puntini",TRUE,"food"
"lollipops",TRUE,"food"
"pans",TRUE,"food"
"oreganos",TRUE,"food"
"buffett",TRUE,"food"
"assorted",TRUE,"food"
"lentil",TRUE,"food"
"fetoosh",TRUE,"food"
"vinaigrette",TRUE,"food"
"ostrich",TRUE,"food"
"haute",TRUE,"ambiance"
"bandera",TRUE,"food"
"margs",TRUE,"drinks"
"bahama",TRUE,"ambiance"
"cachapa",TRUE,"food"
"cachapas",TRUE,"food"
"arepa",TRUE,"food"
"catfish",TRUE,"food"
"brandied",TRUE,"drinks"
"allergy",TRUE,"food"
"prettier",TRUE,"ambiance"
"teppanyaki",TRUE,"food"
"blanca",TRUE,"food"
"eric's",TRUE,"service"
"nicole's",TRUE,"service"
"unripe",TRUE,"food"
"chee",TRUE,"food"
"artisanal",TRUE,"food"
"housemade",TRUE,"food"
"vipra",TRUE,"drinks"
"rossa",TRUE,"drinks"
"buschetta",TRUE,"food"
"cannelini",TRUE,"food"
"diavola",TRUE,"food"
"masseuse",TRUE,"service"
"concessions",TRUE,"food"
"overnight",TRUE,"other"
"campers",TRUE,"other"
"roar",TRUE,"other"
"engines",TRUE,"other"
"www.canyonspeedwaypark.com",TRUE,"other"
"fillng",TRUE,"food"
"trendiness",TRUE,"ambiance"
"majerles",TRUE,"service"
"perrier",TRUE,"drinks"
"jouet",TRUE,"drinks"
"vueve",TRUE,"drinks"
"clicquot",TRUE,"drinks"
"dom",TRUE,"drinks"
"champagnes",TRUE,"drinks"
"drip",TRUE,"drinks"
"fries.mmmm",TRUE,"food"
"elm",TRUE,"ambiance"
"omlet",TRUE,"food"
"smancy",TRUE,"ambiance"
"tatters",TRUE,"food"
"patato",TRUE,"food"
"criticisms",TRUE,"service"
"proscuitto",TRUE,"food"
"scooping",TRUE,"service"
"repaired",TRUE,"service"
"mama",TRUE,"food"
"java's",TRUE,"service"
"mj",TRUE,"drinks"
"sopapilla",TRUE,"food"
"bagging",TRUE,"service"
"digorno",TRUE,"food"
"squashed",TRUE,"food"
"indescribably",TRUE,"ambiance"
"kefta",TRUE,"food"
"teppan",TRUE,"food"
"dungeoness",TRUE,"food"
"mailee's",TRUE,"service"
"palaces",TRUE,"ambiance"
"char's",TRUE,"drinks"
"halcyon",TRUE,"ambiance"
"coffeeshop",TRUE,"food"
"barista",TRUE,"service"
"stinky",TRUE,"ambiance"
"crustacean",TRUE,"food"
"lobsters",TRUE,"food"
"wellington",TRUE,"food"
"resonance",TRUE,"ambiance"
"collards",TRUE,"food"
"libation",TRUE,"drinks"
"caviar",TRUE,"food"
"purveyors",TRUE,"food"
"drinks.our",TRUE,"service"
"prosecco",TRUE,"drinks"
"hote",TRUE,"service"
"countertops",TRUE,"ambiance"
"salts",TRUE,"food"
"wetbar",TRUE,"drinks"
"parfait",TRUE,"food"
"croissans",TRUE,"food"
"boursin",TRUE,"food"
"danishes",TRUE,"food"
"assortmnt",TRUE,"food"
"biltmore's",TRUE,"service"
"pressing",TRUE,"service"
"cigars",TRUE,"drinks"
"cobb",TRUE,"food"
"lebanese",TRUE,"food"
"nacho",TRUE,"food"
"exude",TRUE,"ambiance"
"zinburgergeist",TRUE,"drinks"
"cured",TRUE,"food"
"sturgeon",TRUE,"food"
"oj",TRUE,"drinks"
"homefries",TRUE,"food"
"potatoe's",TRUE,"food"
"chilequiles",TRUE,"food"
"pate",TRUE,"food"
"coffees",TRUE,"drinks"
"cashier's",TRUE,"service"
"dispatcher",TRUE,"service"
"sequin",TRUE,"ambiance"
"felipe's",TRUE,"food"
"yucca",TRUE,"food"
"gents",TRUE,"service"
"souther",TRUE,"food"
"unagi",TRUE,"food"
"navels",TRUE,"food"
"tangerines",TRUE,"food"
"pana",TRUE,"food"
"zupa",TRUE,"food"
"settle",TRUE,"service"
"heaping",TRUE,"food"
"snazzy",TRUE,"ambiance"
"cheese's",TRUE,"food"
"sixpack",TRUE,"drinks"
"fastpass",TRUE,"service"
"signage",TRUE,"ambiance"
"floats",TRUE,"food"
"ruben",TRUE,"food"
"rumbi's",TRUE,"service"
"delectably",TRUE,"food"
"ginhound",TRUE,"drinks"
"sunchokes",TRUE,"food"
"chai's",TRUE,"drinks"
"padi",TRUE,"service"
"hanede",TRUE,"ambiance"
"sammies",TRUE,"food"
"microbrews",TRUE,"drinks"
"raspberries",TRUE,"food"
"jams",TRUE,"food"
"bevies",TRUE,"drinks"
"bilinis",TRUE,"food"
"veggis",TRUE,"food"
"70s",TRUE,"ambiance"
"corbin's",TRUE,"service"
"quesedillas",TRUE,"food"
"cure",TRUE,"drinks"
"sqewers",TRUE,"food"
"cantaloupe",TRUE,"food"
"caramelizing",TRUE,"food"
"little's",TRUE,"food"
"bulgolgi",TRUE,"food"
"petals",TRUE,"food"
"sipped",TRUE,"drinks"
"hushed",TRUE,"ambiance"
"samosas",TRUE,"food"
"bhindi",TRUE,"food"
"copper",TRUE,"ambiance"
"salesman",TRUE,"service"
"dissatisfied",TRUE,"service"
"smoothie's",TRUE,"food"
"quenching",TRUE,"drinks"
"kokopelli",TRUE,"ambiance"
"ambrosia",TRUE,"food"
"leathery",TRUE,"food"
"eegee's",TRUE,"food"
"eegee",TRUE,"drinks"
"sammich",TRUE,"food"
"shindig",TRUE,"ambiance"
"rockband",TRUE,"ambiance"
"molson",TRUE,"drinks"
"labatt",TRUE,"drinks"
"canteen",TRUE,"food"
"tequilas",TRUE,"drinks"
"aloqa",TRUE,"service"
"estrella",TRUE,"drinks"
"saag",TRUE,"food"
"dhal",TRUE,"food"
"flavour",TRUE,"food"
"kheer",TRUE,"food"
"gulab",TRUE,"food"
"jamun",TRUE,"food"
"sabudaana",TRUE,"food"
"pakoras",TRUE,"food"
"silent",TRUE,"ambiance"
"easter",TRUE,"food"
"tablecloths",TRUE,"ambiance"
"sippy",TRUE,"drinks"
"muzak",TRUE,"ambiance"
"cuisines",TRUE,"food"
"massaged",TRUE,"service"
"compensation",TRUE,"service"
"nerdy",TRUE,"ambiance"
"snooty",TRUE,"ambiance"
"spurred",TRUE,"other"
"beignet",TRUE,"food"
"libations",TRUE,"drinks"
"abita",TRUE,"drinks"
"coronas",TRUE,"drinks"
"thanked",TRUE,"service"
"latilla",TRUE,"food"
"hazelnuts",TRUE,"food"
"rissotto",TRUE,"food"
"correctally",TRUE,"service"
"embellishment",TRUE,"ambiance"
"branzino",TRUE,"food"
"beggars",TRUE,"service"
"boombozz",TRUE,"food"
"breadstick",TRUE,"food"
"teal",TRUE,"drinks"
"adorned",TRUE,"ambiance"
"pupu",TRUE,"food"
"calmly",TRUE,"service"
"18.50",TRUE,"drinks"
"chowing",TRUE,"food"
"haircuts",TRUE,"service"
"slabs",TRUE,"food"
"publix",TRUE,"service"
"michelina's",TRUE,"food"
"understands",TRUE,"service"
"smiley",TRUE,"service"
"doughnut",TRUE,"food"
"shooters",TRUE,"drinks"
"teenie",TRUE,"food"
"jello",TRUE,"food"
"anglaise",TRUE,"food"
"goat's",TRUE,"food"
"marmalade",TRUE,"food"
"shucked",TRUE,"food"
"hues",TRUE,"ambiance"
"reassigned",TRUE,"service"
"chz",TRUE,"food"
"bordelaise",TRUE,"food"
"fez's",TRUE,"ambiance"
"chipolte",TRUE,"food"
"43",TRUE,"drinks"
"dumpster",TRUE,"service"
"provisions",TRUE,"food"
"grains",TRUE,"food"
"12.25",TRUE,"drinks"
"tott's",TRUE,"service"
"ridgemont",TRUE,"ambiance"
"ravioli's",TRUE,"food"
"vu",TRUE,"drinks"
"daiquiri",TRUE,"drinks"
"mcgee's",TRUE,"service"
"grenadine",TRUE,"drinks"
"heirloom",TRUE,"food"
"cannelloni",TRUE,"food"
"pecorino",TRUE,"food"
"tammie",TRUE,"service"
"sundae's",TRUE,"food"
"lenny's",TRUE,"food"
"greyhound",TRUE,"drinks"
"yasu's",TRUE,"food"
"mirugai",TRUE,"food"
"geoduck",TRUE,"food"
"hamachi",TRUE,"food"
"sumibiyaki",TRUE,"service"
"pls",TRUE,"service"
"lish",TRUE,"food"
"severs",TRUE,"service"
"terrayki",TRUE,"food"
"clouds",TRUE,"ambiance"
"overhaul",TRUE,"service"
"cheeks",TRUE,"food"
"minimalistic",TRUE,"ambiance"
"parmigiano",TRUE,"food"
"reggiano",TRUE,"food"
"soaring",TRUE,"ambiance"
"softies",TRUE,"food"
"declines",TRUE,"service"
"melting",TRUE,"food"
"krispies",TRUE,"food"
"asado",TRUE,"food"
"beverege",TRUE,"drinks"
"grisle",TRUE,"food"
"rickey",TRUE,"drinks"
"knoll",TRUE,"ambiance"
"wieners",TRUE,"food"
"footlong",TRUE,"food"
"ushers",TRUE,"service"
"clerks",TRUE,"service"
"exfoliation",TRUE,"service"
"paraffin",TRUE,"service"
"pattie",TRUE,"food"
"jalapeños",TRUE,"food"
"quesedilla",TRUE,"food"
"sakana",TRUE,"food"
"caffe",TRUE,"drinks"
"deelish",TRUE,"food"
"knowlegable",TRUE,"service"
"roka",TRUE,"ambiance"
"habenero",TRUE,"food"
"dougnut",TRUE,"food"
"to.dip",TRUE,"service"
"refreshment",TRUE,"food"
"poco",TRUE,"drinks"
"torito",TRUE,"food"
"ragu",TRUE,"food"
"caipirinha's",TRUE,"drinks"
"leftover",TRUE,"food"
"delicous",TRUE,"food"
"15.99",TRUE,"food"
"1.60",TRUE,"drinks"
"fresca's",TRUE,"food"
"éclairs",TRUE,"food"
"napoleons",TRUE,"food"
"challah",TRUE,"food"
"veggie's",TRUE,"food"
"kaya",TRUE,"food"
"hospitable",TRUE,"service"
"mulligan's",TRUE,"drinks"
"arnold",TRUE,"drinks"
"palmer",TRUE,"drinks"
"shred",TRUE,"food"
"savoriness",TRUE,"food"
"tabasco",TRUE,"food"
"removing",TRUE,"service"
"malaysian",TRUE,"food"
"yerba",TRUE,"drinks"
"peddle",TRUE,"service"
"buggers",TRUE,"food"
"nc",TRUE,"service"
"4.3",TRUE,"ambiance"
"resonated",TRUE,"ambiance"
"villalpando's",TRUE,"other"
"ritz",TRUE,"service"
"carlton",TRUE,"service"
"understated",TRUE,"ambiance"
"to's",TRUE,"food"
"faxing",TRUE,"service"
"poppers",TRUE,"drinks"
"croquette",TRUE,"food"
"benihana",TRUE,"service"
"sarah's",TRUE,"ambiance"
"wag",TRUE,"service"
"n'wash",TRUE,"service"
"groomer",TRUE,"service"
"chilli",TRUE,"food"
"lambic",TRUE,"drinks"
"almond",TRUE,"food"
"vienna",TRUE,"ambiance"
"defalcos",TRUE,"service"
"bibs",TRUE,"food"
"cinnimon",TRUE,"food"
"chimichangs",TRUE,"food"
"pasties",TRUE,"food"
"hors",TRUE,"food"
"rebecca",TRUE,"food"
"consignment",TRUE,"service"
"grady's",TRUE,"food"
"wigwam",TRUE,"ambiance"
"saigon",TRUE,"food"
"caeser",TRUE,"food"
"jazzy",TRUE,"ambiance"
"cerveza",TRUE,"drinks"
"bolillo",TRUE,"food"
"leches",TRUE,"drinks"
"01",TRUE,"food"
"fundido",TRUE,"food"
"rellano",TRUE,"food"
"nightcap",TRUE,"drinks"
"wesabi",TRUE,"food"
"chargrilled",TRUE,"food"
"goood",TRUE,"food"
"blackberries",TRUE,"food"
"facetime",TRUE,"service"
"claypot",TRUE,"food"
"casella's",TRUE,"service"
"cookin",TRUE,"food"
"hefty",TRUE,"food"
"greets",TRUE,"service"
"margartias",TRUE,"drinks"
"parmesaean",TRUE,"food"
"carlos",TRUE,"service"
"siracha",TRUE,"food"
"ruffled",TRUE,"ambiance"
"butterburgers",TRUE,"food"
"guiding",TRUE,"service"
"contemporary",TRUE,"ambiance"
"grille",TRUE,"food"
"briquettes",TRUE,"food"
"peet's",TRUE,"drinks"
"changs",TRUE,"service"
"capistrami",TRUE,"food"
"dillards",TRUE,"service"
"limos",TRUE,"service"
"roni",TRUE,"food"
"kibbles",TRUE,"food"
"swede",TRUE,"food"
"chubbies",TRUE,"food"
"lp",TRUE,"drinks"
"pat's",TRUE,"service"
"geno's",TRUE,"service"
"jim's",TRUE,"service"
"kabobs",TRUE,"food"
"paddys",TRUE,"food"
"chestnut",TRUE,"food"
"whopper",TRUE,"food"
"slllllow",TRUE,"service"
"selecton",TRUE,"food"
"chrissy",TRUE,"food"
"hollandaise",TRUE,"food"
"zweigel",TRUE,"food"
"nahm",TRUE,"food"
"prik",TRUE,"food"
"richly",TRUE,"ambiance"
"sheperds",TRUE,"food"
"mustart",TRUE,"food"
"potatos",TRUE,"food"
"parsley",TRUE,"food"
"ambience.country",TRUE,"ambiance"
"bahooka",TRUE,"ambiance"
"grog",TRUE,"drinks"
"craziness",TRUE,"ambiance"
"breadboard",TRUE,"food"
"foi",TRUE,"food"
"muted",TRUE,"ambiance"
"mattar",TRUE,"food"
"samosa",TRUE,"food"
"smoothy",TRUE,"drinks"
"tonic",TRUE,"drinks"
"spotlessly",TRUE,"ambiance"
"overshadows",TRUE,"ambiance"
"saba's",TRUE,"food"
"spanakopita",TRUE,"food"
"dolmas",TRUE,"food"
"dcor",TRUE,"ambiance"
"barfront",TRUE,"drinks"
"underserved",TRUE,"service"
"garbanzo",TRUE,"food"
"kebab",TRUE,"food"
"hummous",TRUE,"food"
"molay",TRUE,"food"
"chile's",TRUE,"service"
"backyard",TRUE,"ambiance"
"rula",TRUE,"service"
"pints",TRUE,"drinks"
"liquors",TRUE,"drinks"
"stake",TRUE,"food"
"rula's",TRUE,"service"
"tator",TRUE,"food"
"wedges",TRUE,"food"
"bula's",TRUE,"service"
"funghi",TRUE,"food"
"trifolati",TRUE,"food"
"louie's",TRUE,"service"
"firecracker",TRUE,"drinks"
"jucey",TRUE,"food"
"guiness",TRUE,"drinks"
"lulus",TRUE,"food"
"upholstery",TRUE,"ambiance"
"suppliments",TRUE,"food"
"wholeheartedly",TRUE,"service"
"manchurian",TRUE,"food"
"scrumptous",TRUE,"food"
"daikon",TRUE,"food"
"jo's",TRUE,"service"
"casserole",TRUE,"food"
"yummmeee",TRUE,"food"
"pepitas",TRUE,"food"
"coz",TRUE,"service"
"enveloped",TRUE,"ambiance"
"baking",TRUE,"food"
"oregano",TRUE,"food"
"pitted",TRUE,"food"
"waitperson",TRUE,"service"
"splenda",TRUE,"food"
"mishandled",TRUE,"service"
"pizzookie",TRUE,"food"
"p.f",TRUE,"food"
"asap",TRUE,"service"
"idly",TRUE,"service"
"standby",TRUE,"service"
"gracefully",TRUE,"ambiance"
"streak",TRUE,"food"
